id,lat,lng,"type","title"
233770,48.935,19.1444,"","Čierny kameň"
151575,64.6833,24.4667,"","Raahe"
152292,-40.8,-62.9833,"","Viedma (mesto)"
234061,43.0167,44.65,"","Vladikavkaz"
153025,60.2056,24.6556,"","Espoo"
234773,23,10.8333,"","In Ezzane"
325890,45.0489,35.3792,"","Feodosija"
234779,22.6667,4,"","Tahalra"
325914,36.7,67.1167,"","Mazár-e Šaríf"
153029,62.6,29.75,"","Joensuu"
234782,23.3333,5.83333,"","Atakor"
326087,51.7667,-3.06667,"","Blaenavon"
153039,61.6833,27.2667,"","Mikkeli"
234792,23.9167,5.83333,"","Manzaz"
326220,48.8067,18.9736,"","Flochová"
29703,42.3578,-71.0617,"","Boston (Massachusetts)"
153154,60.2944,25.0403,"","Vantaa"
326248,48.7383,18.9964,"","Skalka (vrch v Kremnických vrchoch)"
29719,49.5731,19.5306,"","Babia hora"
235141,64.0167,-22.5667,"","Keflavík"
153183,61.2667,24.0333,"","Valkeakoski"
153188,66.5,25.7333,"","Rovaniemi"
153205,60.3931,25.6639,"","Porvoo"
30510,55.9494,-3.16028,"","Edinburgh"
153212,61,24.4667,"","Hämeenlinna"
153290,65.0167,25.4667,"","Oulu (mesto)"
153298,61.0667,28.1833,"","Lappeenranta"
153325,62.2417,25.7417,"","Jyväskylä"
31277,48.1115,17.1109,"","Technopol"
153379,60.2167,24.7333,"","Kauniainen"
326918,47.0667,12.7,"","Grossglockner"
153406,66.7167,27.4333,"","Kemijärvi"
326931,47.8789,20.0103,"","Kékes"
31588,49.4132,18.9688,"","Veľká Rača"
327015,67.8833,18.55,"","Kebnekaise"
153448,61.4833,21.8,"","Pori"
327071,41,16.5,"","Apúlia"
327223,50.1333,17.3833,"","Praděd"
327226,49.4919,18.2222,"","Radhošť (vrch)"
327255,48.9236,21.4622,"","Dubník (vrch v Slanských vrchoch)"
154129,61.5833,25.5,"","Päijänne"
239890,48.05,24.2,"","Rachov"
327285,40.5,16.5,"","Basilicata"
154231,60.3894,5.33,"","Bergen"
327289,40.6333,15.8,"","Potenza"
34763,48.1439,17.1053,"","Kostol a kláštor klarisiek (Bratislava)"
