id,lat,lng,"type","title"
25970,55.2125,11.2167,"waterbody","Agersø Sund"
516213,70.3536,21.4167,"isle","Loppa (ø)"
450743,55.6899,12.5589,"landmark","Elmegade (København)"
55085,56.1704,10.2159,"landmark","Metropol Aarhus"
174369,62.1586,-6.75306,"city","Søldarfjørður"
77083,62.2561,-6.5775,"city","Ánir"
76834,61.4556,-6.75917,"city","Akrar"
516250,56.7401,24.7105,"landmark","Ķegums Vandkraftværk"
47528,61.3931,-6.67861,"landmark","Akraberg"
141592,62.2833,-6.91389,"city","Elduvík"
116056,62.0867,-7.36972,"city","Bøur"
147716,62.2372,-6.93139,"city","Funningsfjørður"
58940,62.2444,-6.81444,"city","Fuglafjørður"
84926,61.5458,-6.76528,"city","Froðba"
516264,59.3278,18.0692,"landmark","Helgeandsholmen"
954,59.3278,18.0683,"landmark","Riksdagen"
206216,50.0264,8.54306,"airport","Flughafen Frankfurt am Main"
254811,52.3667,13.5033,"airport","Berlin Brandenburg International"
339787,51.2894,6.77278,"airport","Flughafen Düsseldorf International"
206096,49.9486,7.26389,"airport","Flughafen Frankfurt-Hahn"
300528,48.3539,11.7861,"airport","Flughafen München Franz Josef Strauß"
