id,lat,lng,"type","title"
351975,3.05,36.0167,"waterbody","Danau Turkana"
254577,49.6072,11.6333,"city","Königstein, Bayern"
332443,53.1847,18.6042,"city","Chełmża"
352015,63,14.8164,"","Kawah Lockne"
532698,63.6314,-19.4473,"landmark","Fimmvörðuháls"
332544,53.25,14.4833,"city","Gryfino"
464386,35.7175,139.771,"landmark","Kebun Binatang Ueno"
332593,51.7444,19.8167,"city","Koluszki"
400341,48.8922,2.92972,"","Coulommes"
254673,49.4333,10.1667,"city","Adelshofen, Ansbach"
532799,53.789,-1.555,"city","Holbeck"
277556,49.1019,-0.150556,"city","Airan"
332750,51.0833,19.8833,"","Przedbórz"
352413,40.7122,-74.0081,"landmark","Woolworth Building"
464409,43.7681,142.48,"landmark","Kebun Binatang Asahiyama"
332905,51.3528,19.8847,"","Sulejów"
254674,49.1333,10.6167,"city","Arberg"
332911,50.45,18.85,"","Tarnowskie Góry"
464931,50.0274,2.75417,"event","Pertempuran Bazentin Ridge"
532947,32.0561,118.775,"landmark","Universitas Nanjing"
352782,37.5254,126.916,"landmark","Korean Broadcasting System"
400342,48.8164,3.08472,"","Coulommiers"
332939,52.5189,13.3653,"landmark","Haus der Kulturen der Welt"
333007,49.8833,19.4833,"city","Wadowice"
353211,15.6717,-63.6164,"","Pulau Aves"
532949,34.0553,-118.25,"landmark","Gedung Konser Walt Disney"
465110,-30.3228,153.095,"","Stadion Internasional BCU"
254676,49.25,10.4167,"city","Aurach"
333017,52.1167,16.1167,"","Wolsztyn"
353353,-37.522,145.355,"landmark","Kinglake, Victoria"
333033,52.5186,13.4083,"landmark","Rotes Rathaus"
277819,49.0808,-0.713056,"city","Amayé-sur-Seulles"
353429,39.2333,-8.68333,"adm1st","Ribatejo"
333105,73.4083,-68.1311,"waterbody","Teluk Baffin"
277850,49.4167,-1.38333,"adm2nd","Amfreville, Manche"
400343,48.8928,2.79417,"","Coupvray"
533091,3.61,95.84,"","Gempa bumi Aceh 2010"
465272,40.7508,-73.9892,"landmark","Macy's"
254677,49.1333,10.55,"city","Bechhofen"
333182,53.8662,10.6797,"landmark","Holstentor"
353984,19.9094,99.8275,"city","Mueang Chiang Rai"
465303,-6.22652,106.858,"","Stasiun Tebet"
354174,11.0894,-72.6753,"landmark","Cerrejón"
533108,53.7779,-1.5305,"city","Hunslet"
412213,-16,158,"","Pertempuran Laut Karang"
412213,-15,160,"","Pertempuran Laut Karang"
412213,-15.2,155.45,"","Pertempuran Laut Karang"
412213,-15.4167,154.933,"","Pertempuran Laut Karang"
412213,-15.2667,155.117,"","Pertempuran Laut Karang"
412213,-16.2667,162.333,"","Pertempuran Laut Karang"
412213,-11.1667,158.817,"","Pertempuran Laut Karang"
412213,-9.11667,160.2,"","Pertempuran Laut Karang"
412213,-13.3333,157.667,"","Pertempuran Laut Karang"
412213,-13.2,158.083,"","Pertempuran Laut Karang"
412213,-10.05,152.45,"","Pertempuran Laut Karang"
412213,-10.5833,152.6,"","Pertempuran Laut Karang"
412213,-16.15,158.05,"","Pertempuran Laut Karang"
412213,-16.4167,157.517,"","Pertempuran Laut Karang"
412213,-10.4833,152.917,"","Pertempuran Laut Karang"
412213,-10.4167,154.083,"","Pertempuran Laut Karang"
412213,-15.25,155.583,"","Pertempuran Laut Karang"
412213,-15.5833,155.6,"","Pertempuran Laut Karang"
412213,-5.1,153.8,"","Pertempuran Laut Karang"
254678,49.35,10.6833,"city","Bruckberg, Ansbach"
354231,21.75,-82.85,"isle","Isla de la Juventud"
278027,49.0094,2.3911,"city","Villiers-le-Bel"
400344,48.41,3.05556,"","Courcelles-en-Bassée"
465319,-36.7269,174.702,"landmark","Stadion North Harbour"
412324,50.9283,4.32667,"landmark","Kebun Raya Nasional Belgia"
354232,21.6394,-82.2361,"isle","Canarreos Archipelago"
533506,49.6,10.1167,"city","Oberickelsheim"
354234,21.6333,-81.4667,"isle","Cayo Largo del Sur"
333268,40,1.5,"","Laut Balearik"
254680,49.3167,10.3167,"city","Buch am Wald"
278096,49.0264,2.2275,"city","Taverny"
354236,22.25,-82.5,"waterbody","Gulf of Batabano"
333271,45.0908,-3.9075,"waterbody","Teluk Biscay"
